$PEKIO,COORD,214,0x000EBC,21.15,5.66,1.10,,1722931575.333
$PEKIO,COORD,215,0x000EBC,21.13,5.52,1.08,,1722931575.432
$PEKIO,COORD,216,0x000EBC,21.13,5.39,1.06,,1722931575.528
$PEKIO,COORD,217,0x000EBC,21.13,5.27,1.05,,1722931575.628
$PEKIO,COORD,218,0x000EBC,21.13,5.16,1.04,,1722931575.724
$PEKIO,COORD,219,0x000EBC,21.13,5.06,1.03,,1722931575.823
$PEKIO,COORD,220,0x000EBC,21.13,4.97,1.03,,1722931575.919
$PEKIO,COORD,221,0x000EBC,21.13,4.88,1.03,,1722931576.018
$PEKIO,COORD,222,0x000EBC,21.14,4.79,1.04,,1722931576.116
$PEKIO,COORD,223,0x000EBC,21.15,4.70,1.05,,1722931576.212
$PEKIO,COORD,224,0x000EBC,21.16,4.63,1.07,,1722931576.312
$PEKIO,COORD,225,0x000EBC,21.17,4.57,1.10,,1722931576.408
$PEKIO,COORD,226,0x000EBC,21.18,4.51,1.13,,1722931576.507
$PEKIO,COORD,227,0x000EBC,21.19,4.46,1.15,,1722931576.603
$PEKIO,COORD,228,0x000EBC,21.18,4.40,1.17,,1722931576.703
$PEKIO,COORD,229,0x000EBC,21.15,4.33,1.17,,1722931576.799
$PEKIO,COORD,230,0x000EBC,21.10,4.26,1.18,,1722931576.898
$PEKIO,COORD,231,0x000EBC,21.03,4.20,1.19,,1722931576.994
$PEKIO,COORD,232,0x000EBC,20.95,4.16,1.20,,1722931577.093
$PEKIO,COORD,233,0x000EBC,20.85,4.14,1.22,,1722931577.190
$PEKIO,COORD,234,0x000EBC,20.76,4.12,1.23,,1722931577.289
$PEKIO,COORD,235,0x000EBC,20.66,4.10,1.24,,1722931577.385
$PEKIO,COORD,236,0x000EBC,20.57,4.09,1.25,,1722931577.483
$PEKIO,COORD,237,0x000EBC,20.49,4.09,1.24,,1722931577.583
$PEKIO,COORD,238,0x000EBC,20.42,4.09,1.24,,1722931577.679
$PEKIO,COORD,239,0x000EBC,20.35,4.10,1.24,,1722931577.777
$PEKIO,COORD,240,0x000EBC,20.29,4.13,1.24,,1722931577.874
$PEKIO,COORD,241,0x000EBC,20.20,4.17,1.24,,1722931577.971
$PEKIO,COORD,242,0x000EBC,20.10,4.24,1.24,,1722931578.071
$PEKIO,COORD,243,0x000EBC,19.99,4.31,1.24,,1722931578.167
$PEKIO,COORD,244,0x000EBC,19.89,4.38,1.24,,1722931578.265
$PEKIO,COORD,245,0x000EBC,19.81,4.45,1.25,,1722931578.362
$PEKIO,COORD,246,0x000EBC,19.73,4.52,1.26,,1722931578.462
$PEKIO,COORD,247,0x000EBC,19.66,4.59,1.27,,1722931578.558
$PEKIO,COORD,248,0x000EBC,19.60,4.66,1.28,,1722931578.657
$PEKIO,COORD,249,0x000EBC,19.55,4.71,1.29,,1722931578.753
$PEKIO,COORD,250,0x000EBC,19.50,4.77,1.30,,1722931578.851
$PEKIO,COORD,251,0x000EBC,19.47,4.83,1.30,,1722931578.951
$PEKIO,COORD,252,0x000EBC,19.45,4.89,1.30,,1722931579.046
$PEKIO,COORD,253,0x000EBC,19.43,4.95,1.28,,1722931579.144
$PEKIO,COORD,254,0x000EBC,19.42,5.02,1.26,,1722931579.244
$PEKIO,COORD,255,0x000EBC,19.42,5.08,1.24,,1722931579.340
$PEKIO,COORD,000,0x000EBC,19.42,5.15,1.23,,1722931579.437
$PEKIO,COORD,001,0x000EBC,19.43,5.22,1.21,,1722931579.535
$PEKIO,COORD,002,0x000EBC,19.44,5.30,1.19,,1722931579.635
